,Unnamed: 0,address
6011,6011,"Санкт-Петербург, Колпино, улица Тверская, д.54, корпус 2, литера А, №20,21,22"
6012,6012,"Санкт-Петербург, г. Колпино, Тверская улица, д.62, лит. А, каб. №36,38"
6013,6013,"Санкт-Петербург, г. Колпино, Пролетарская улица, д. 62, корпус 2, лит. А, каб. 50, 51, 53, 54, 20"
6014,6014,"Санкт-Петербург, г. Колпино,  Пролетарская улица, д. 135, литер А, 1 этаж,  каб. 24, 25, 26, 28, 29, 30"
6015,6015,"Санкт-Петербург, г. Колпино,  Пролетарская улица, д. 58, кор. 2, лит.  А,  1 этаж,  № 18, 19, 20, 21, 23, 24"
6016,6016,"Санкт-Петербург, г.Колпино, улица  Павловская, дом 59, литер А, 1этаж пом. №4, №5, №9, №7, №6"
6017,6017,"Санкт-Петербург, г. Колпино, улица Октябрьская, д.73, лит. А, 1этаж, помещения №№ 89, 90, 91, 92"
6018,6018,"Санкт-Петербург, г. Колпино, улица Тверская, д.38, корп. 2, лит. А, 1 этаж пом. 88, 89, 90, 91, 93, 95, 96"
6019,6019,"Санкт-Петербург, Колпино, Заводской проспект, дом 32, корпус 2, литер А, 1этаж пом. 33, 34, 35, 36, 38, 2 этаж пом. 17"
6020,6020,"Санкт-Петербург, Колпино, улица Загородная, д.53,  лит. А,  1этаж пом., №11, №12"
6021,6021,"Санкт-Петербург, г. Колпино,  Октябрьская улица, д.35, лит. А, 3этаж, 12Н №8, №11, 11Н №1"
6022,6022,"Санкт-Петербург, г.Колпино, улица Тверская, дом 5, литер А, 2 этаж, помещения №2, №14"
6023,6023,"Санкт-Петербург,  Колпино,  улица Пролетарская, д. 44,  лит. А, 1 этаж, № 3Н, №10, №11, №12, №13, №14, №15"
6024,6024,"Санкт-Петербург, г. Колпино, улица Вавилова, д. 13, лит. А, 1 этаж, помещения 1Н (пом. 41, 43, 44)"
6025,6025,"Санкт-Петербург, г. Колпино, улица Красных Партизан, д. 12, лит. А, 1-й этаж, помещения 33, 35, 36, 37, 38, 39"
6026,6026,"Санкт-Петербург, г. Колпино, ул. Пролетарская, д.52, лит. А, 1этаж, помещения №27,28,29,30,31,32; 2этаж,  помещения №18,20"
6027,6027,"Санкт-Петербург, г. Колпино, ул. Пролетарская, д.111, кор. 2, литер А, 1-й этаж,  №26,27,28,29,30,31"
6028,6028,"Санкт-Петербург,  г. Колпино, ул. Карла Маркса, д.10, литера А, помещения 24,25,26"
6029,6029,"Санкт-Петербург, г. Колпино, улица Ремизова, дом 23,  литер. А, первый этаж, №№ 66, 69, 70, 75"
6030,6030,"Санкт-Петербург, г. Колпино, ул. Правды, д. 9, литер А, 2 этаж, помещение8-Н, комната 1,2"
6031,6031,"Санкт-Петербург, Колпино, бульвар Трудящихся, дом 25, корп.2, лит. А,1-ый этаж, номер на поэтажном  плане: 41,42,43,44,45,46"
6032,6032,"Санкт-Петербург, Колпино, ул. Тазаева, д.22, лит. А, третий этаж, Н-12 пом. 2, 3, 4, 5"
6033,6033,"Санкт-Петербург, г. Колпино, ул., Вавилова, д.48, лит. А, 1-этаж, помещения 4, 5, 8, 9"
6034,6034,"Санкт-Петербург, г. Колпино, проспект Ленина, д. 77, лит. А, пом. 33, 34, 35, 36"
6035,6035,"Санкт-Петербург, г. Колпино, ул. Раумская, д. 17, литер А, 1 этаж, № 40, 41, 42, 43, 44, 45, 46"
6036,6036,"Санкт-Петербург, Колпино, ул. Металлургов, д. 4, корпус 2, литер А, второй этаж, каб. № 2, № 9, № 6, № 4, помещение № 42"
6037,6037,"Санкт-Петербург, г. Колпино, Заводской пр., д.22, кор. 2, лит. А, 1-й этаж,  №№ 27, 28, 29, 30, 31, 32"
6038,6038,"Санкт-Петербург, г. Колпино, ул. Пролетарская, д.85, литер А, этаж 1, №21, 22, 23, 24, 25"
6039,6039,"Санкт-Петербург, г. Колпино, ул. Павловская, д. 56, корп. 2, литер А, 1 этаж, № 26, 27, 28, 29, 30, 31"
6040,6040,"Санкт-Петербург,  город Колпино, улица Металлургов, д. 7, лит. А, 2 этаж,№ 39,40"
6041,6041,"Ленинградская область, п. Тельмана, Ладожский бульвар, д.7, 1 этаж, пом. №37,41,42,43,44 на первом этаже"
6042,6042,"Санкт-Петербург, г. Колпино, проспект Ленина, дом 27, литер А,помещения 86, 87, 88, 89, 92"
6043,6043,"Санкт-Петербург, г. Колпино, улица Труда, д. 11, кор. 3, литер А, 2 этаж,№2, 3"
6044,6044,"Санкт-Петербург, г. Колпино, улица Машиностроителей, д. 7, корпус 2,литер А, № 114, 115"
6045,6045,"Санкт-Петербург, г. Колпино, Павловская улица, д. 39, литер А, помещение 1Н, №27, 28, 29, 30, 32"
6046,6046,"Санкт-Петербург, г. Колпино, улица Вавилова, дом 9, лит. А, 1 этаж, №43, 46"
6047,6047,"Санкт-Петербург, г. Колпино, улица Загородная, д. 41, литера А, 1 этаж, помещения №16, 17"
6048,6048,"Санкт-Петербург, г. Колпино, улица Тверская, д. 13, литера А, 3 этаж, №103, 104"
6049,6049,"Санкт-Петербург, г. Колпино, улица Танкистов, д. 26, литера А, 2 этаж, №72, 73"
6050,6050,"Санкт-Петербург, Колпино, бульвар Трудящихся, дом 29/52, лит. А, пом. 1Н, 1-й этаж, ч. п. 23, 24, 25, 26"
6051,6051,"Санкт-Петербург, г. Колпино, проспект Ленина, д. 62а, лит. А, 1 этаж,пом. 2Н, каб. 4, 5, 6"
6052,6052,"Санкт-Петербург, пос. Петро-Славянка, улица Коммунаров, д. 2, литера Б, 1 этаж, пом. 3Н к.5"
6053,6053,"Санкт-Петербург, город Колпино, улица Труда, д. 1/7, лит. А, 2й этаж, помещения 90, 91."
6054,6054,"г. Санкт-Петербург, пр. Малоохтинский, д. 96/2, лит. А, пом. 5-Н"
6055,6055,"Санкт-Петербург, проспект Луначарского, д. 80, к. 1, литера Г,помещение 2Н, 6Н"
6056,6056,"Санкт-Петербург, проспект Просвещения, д. 53, кор. 2, лит. А"
6057,6057,"Санкт-Петербург, проспект Луначарского, д. 96, к. 2, литера А,помещение 12-Н, часть помещения 3-Н: пом. 5-9"
6058,6058,"г. Санкт-Петербург, улица Демьяна Бедного, д. 24, кор. 1, литера А, часть пом. 6Н (ч. п. 1-7, 13-15)"
6059,6059,"Санкт-Петербург, ул. Рихарда Зорге, д. 1, лит. А."
6060,6060,"Санкт-Петербург, Петергофское шоссе, д. 3 корп. 5, литера А,помещения 4Н, 7Н, часть пом. 1Н (2, 3, 6, 7, 8, 9, 10, 11, 12, 13)."
6061,6061,"г. Санкт-Петербург, улица Доблести, д. 18, кор. 2, лит. А, 1 этаж, помещение 1-Н, части помещения № 30, 31, 34, 35, 36, 37, 38"
6062,6062,"г. Санкт-Петербург, Петергофское шоссе, д. 7, кор. 2, лит. А, 1 этаж, помещение  4-Н, часть помещения № 4; 2 этаж, помещение 1-Н, части помещения № 83, 87, 89"
6063,6063,"Санкт-Петербург, проспект Кузнецова, д. 19, лит. А, 1 этаж, помещение1-Н, части помещения № 60, 61, 62"
6064,6064,"г. Санкт-Петербург, проспект Кузнецова, д. 23, кор. 2, лит. А, помещение1-Н, части помещения № 40,41,42,43,44,45"
6065,6065,"Санкт-Петербург, Брестский бульвар, д. 3, корп. 2, строение 1"
6066,6066,"г. Санкт-Петербург, 3-я линия В. О., д. 50, лит. С"
6067,6067,"г. Санкт-Петербург, 13-я линия В.О., д. 28, лит. А, часть помещения 1Н №№ 16,17"
6068,6068,"г. Санкт-Петербург, наб. реки Смоленки, д. 3, корп. 1, литера А"
6069,6069,"г. Санкт-Петербург, 4-я Красноармейская улица, д. 19, лит. А"
6070,6070,"г. Санкт-Петербург, 4-я Красноармейская улица, д. 19, лит. Д"
6071,6071,"г. Санкт-Петербург, 4-я Красноармейская улица, д. 17, лит. А, пом. 3Н"
6072,6072,"г. Санкт-Петербург, Спасский переулок, дом 10, лит. А,пом. 1Н, 2Н, 3Н, 4Н, 5Н, 6Н, 7Н, 12Н, 13Н"
6073,6073,"г. Санкт-Петербург, Спасский переулок, дом 12, лит. А, пом. 1Н"
6074,6074,"г. Санкт-Петербург, Костромской проспект, д. 11, литера А, помещение 17-Н, 5-Н."
6075,6075,"г. Санкт-Петербург, Большой Сампсониевский пр., дом 23, литер А,пом. 1-Н, 3-Н."
6076,6076,"г. Санкт-Петербург, проспект Энгельса, дом 44, кор.1, литер А."
6077,6077,"г. Санкт-Петербург, проспект Энгельса, дом 117, литер А."
6078,6078,"Санкт-Петербург, проспект Тореза, дом 94, корпус 1, литера А, пом. 1Н(ч. п. 85-86)."
